web-scraper-order,web-scraper-start-url,category-selector,category-selector-href,list-selector,list-selector-href,people-selector,people-selector-href,height,weight,image-src
"1588814199-3336","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","K","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=K","Kaki Leung","https://wiki.d-addicts.com/Kaki_Leung","165","null","/images/e/e5/Kaki_Leung.jpg"
"1588814266-3405","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","J","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=J","Jessica Lee","https://wiki.d-addicts.com/Jessica_Lee","162","45","/images/d/de/Jessicalee.jpg"
"1588812301-1036","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","H","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=H","Hacken Lee","https://wiki.d-addicts.com/Hacken_Lee","173","58","/images/4/4d/Hacken_Lee.jpg"
"1588814982-4250","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","A","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=A","Au Yun Dang","https://wiki.d-addicts.com/Au_Yun_Dang","null","null",""
"1588815952-5143","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","N","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=N","Newton Lai","https://wiki.d-addicts.com/Newton_Lai","null","null","/images/f/f4/Picture.jpg"
"1588816768-5886","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","E","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=E","Eric Wan","https://wiki.d-addicts.com/Eric_Wan","173","64","/images/e/e6/EricWan.jpg"
"1588816977-6078","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","C","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=C","Chin Siu Ho","https://wiki.d-addicts.com/Chin_Siu_Ho","null","null","/images/e/e8/ChinSiuHo.jpg"
"1588813025-1880","https://wiki.d-addicts.com/Category:HKArtist","HKDirector","https://wiki.d-addicts.com/Category:HKDirector","W","https://wiki.d-addicts.com/index.php?title=Category:HKDirector&from=W","Wu Jin Yuan","https://wiki.d-addicts.com/Wu_Jin_Yuan","null","null","/images/a/a8/WuJinYuan.jpg"
"1588813763-2780","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","M","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=M","Mary Hon","https://wiki.d-addicts.com/Mary_Hon","160","50","/images/thumb/f/f0/MaryHon.jpg/190px-MaryHon.jpg"
"1588813743-2755","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","M","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=M","Michelle Saram","https://wiki.d-addicts.com/Michelle_Saram","167","46","/images/3/33/MichelleSaram.jpg"
"1588814367-3545","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","I","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=I","Ivy Ng","https://wiki.d-addicts.com/Ivy_Ng","null","null","/images/d/d4/IvyNg.jpg"
"1588813438-2394","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","S","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=S","Stella Wong","https://wiki.d-addicts.com/Stella_Wong","null","null","/images/c/c4/StellaWong.jpg"
"1588811703-308","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","S","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=S","Sammy Hung","https://wiki.d-addicts.com/Sammy_Hung","181","68","/images/6/6d/Sammyhung.jpg"
"1588812506-1305","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","D","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=D","Derek Kwok","https://wiki.d-addicts.com/Derek_Kwok","175","75","/images/7/71/DerekKwok.jpg"
"1588813337-2277","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","T","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=T","Toby Chan","https://wiki.d-addicts.com/Toby_Chan","170","47","/images/e/e0/Toby_Chan.JPG"
"1588813234-2149","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","W","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=W","Winnie Yeung","https://wiki.d-addicts.com/Winnie_Yeung","163","45","/images/a/a9/Winnieyeung.jpg"
"1588811561-75","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Y","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=Y","Yumiko Cheng","https://wiki.d-addicts.com/Yumiko_Cheng","173","51","/images/c/c0/YumikoCheng.jpg"
"1588811710-319","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","S","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=S","Sammi Cheng","https://wiki.d-addicts.com/Sammi_Cheng","168","null","/images/thumb/0/01/Sammi_Cheng.jpg/300px-Sammi_Cheng.jpg"
"1588816437-5602","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","J","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=J","Johnson Lee","https://wiki.d-addicts.com/Johnson_Lee","175","64","/images/8/89/Johnsonlee.jpg"
"1588814029-3133","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","L","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=L","Lam Yi Kei","https://wiki.d-addicts.com/Lam_Yi_Kei","null","null",""
"1588815631-4880","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","S","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=S","Steven Ho","https://wiki.d-addicts.com/Steven_Ho","null","null","/images/3/3d/Hokailam.jpg"
"1588813969-3050","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","L","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=L","Leung Ka Wing","https://wiki.d-addicts.com/Leung_Ka_Wing","null","null",""
"1588813592-2571","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","R","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=R","Rabee'a Yeung","https://wiki.d-addicts.com/Rabee%27a_Yeung","163","null","/images/6/67/RabeeaYeung.jpg"
"1588812532-1329","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","D","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=D","Dayo Wong","https://wiki.d-addicts.com/Dayo_Wong","175","null","/images/3/34/DayoWong.jpg"
"1588811687-286","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","S","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=S","Shawn Yue","https://wiki.d-addicts.com/Shawn_Yue","178","64","/images/f/f8/ShawnYue.jpg"
"1588815329-4572","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","W","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=W","Wong Yeuk Nam","https://wiki.d-addicts.com/Wong_Yeuk_Nam","null","null",""
"1588816779-5898","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","E","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=E","Eric Li","https://wiki.d-addicts.com/Eric_Li","null","null","/images/e/e5/EricLi.jpg"
"1588814418-3615","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","H","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=H","Ho Mou King","https://wiki.d-addicts.com/Ho_Mou_King","null","null",""
"1588811697-302","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","S","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=S","Sammy Sum","https://wiki.d-addicts.com/Sammy_Sum","null","null","/images/2/29/Sammy_Sum.jpg"
"1588811567-85","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Y","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=Y","Yu Chiu","https://wiki.d-addicts.com/Yu_Chiu","175","48","/images/3/33/Yuchiu.png"
"1588816018-5203","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","M","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=M","Michael Tao","https://wiki.d-addicts.com/Michael_Tao","178","75","/images/thumb/4/48/MichaelTao.jpg/300px-MichaelTao.jpg"
"1588815901-5102","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","O","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=O","Oscar Chan","https://wiki.d-addicts.com/Oscar_Chan","175","63","/images/b/b3/OscarChan.jpg"
"1588812808-1652","https://wiki.d-addicts.com/Category:HKArtist","HKProducer","https://wiki.d-addicts.com/Category:HKProducer","S","https://wiki.d-addicts.com/index.php?title=Category:HKProducer&from=S","Sharla Cheung","https://wiki.d-addicts.com/Sharla_Cheung","null","null","/images/thumb/2/2b/Cheungman.jpg/200px-Cheungman.jpg"
"1588813183-2076","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","Y","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=Y","Yu Wing Si","https://wiki.d-addicts.com/Yu_Wing_Si","null","null","/images/1/15/Yu_Wing_Si.jpg"
"1588816250-5426","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","L","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=L","Lam Kim Fung","https://wiki.d-addicts.com/Lam_Kim_Fung","null","null",""
"1588814731-3951","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","C","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=C","Cheng Man","https://wiki.d-addicts.com/Cheng_Man","null","null",""
"1588816931-6044","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","C","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=C","Chow Jung","https://wiki.d-addicts.com/Chow_Jung","null","null","/images/a/a9/Chow_Jung.jpg"
"1588815121-4375","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","A","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=A","Angel Ho","https://wiki.d-addicts.com/Angel_Ho","165","43","/images/e/e6/AngelHo.jpg"
"1588816338-5512","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","K","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=K","Kim Joon Sung","https://wiki.d-addicts.com/Kim_Joon_Sung","180","72","/images/0/09/Kim_Joon_Sung.jpg"
"1588813215-2123","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","W","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=W","Wong On Kei","https://wiki.d-addicts.com/Wong_On_Kei","null","null","/images/3/37/WongOnKei.jpg"
"1588816333-5507","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","K","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=K","King Kong","https://wiki.d-addicts.com/King_Kong","174","67","/images/a/ae/Jingang.jpg"
"1588813165-2058","https://wiki.d-addicts.com/Category:HKArtist","HKDirector","https://wiki.d-addicts.com/Category:HKDirector","A","https://wiki.d-addicts.com/index.php?title=Category:HKDirector&from=A","Aman Chang","https://wiki.d-addicts.com/Aman_Chang","null","null","/images/a/ab/AmanChang.jpg"
"1588812709-1534","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","A","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=A","Amy Hu","https://wiki.d-addicts.com/Amy_Hu","null","null","/images/2/2e/AmyHu.jpg"
"1588812878-1721","https://wiki.d-addicts.com/Category:HKArtist","HKProducer","https://wiki.d-addicts.com/Category:HKProducer","L","https://wiki.d-addicts.com/index.php?title=Category:HKProducer&from=L","Lee Siu Gai","https://wiki.d-addicts.com/Lee_Siu_Gai","null","null","/images/thumb/d/dd/LeeSiuGai.jpg/150px-LeeSiuGai.jpg"
"1588816897-6021","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","C","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=C","Chung Kin Man","https://wiki.d-addicts.com/Chung_Kin_Man","null","null","/images/thumb/9/93/Chung_Kin_Man.jpg/300px-Chung_Kin_Man.jpg"
"1588815944-5133","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","N","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=N","Ng Ho Lam","https://wiki.d-addicts.com/Ng_Ho_Lam","null","null",""
"1588812446-1225","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","E","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=E","Ekin Cheng","https://wiki.d-addicts.com/Ekin_Cheng","179","65","/images/8/8a/EkinCheng-headshot.jpg"
"1588812669-1486","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","B","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=B","Benny Chan","https://wiki.d-addicts.com/Benny_Chan","174","70","/images/thumb/0/01/Bennychan.jpg/300px-Bennychan.jpg"
"1588816683-5810","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","G","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=G","Gok Fung","https://wiki.d-addicts.com/Gok_Fung","null","null","/images/5/57/GokFung.jpg"
"1588811781-414","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","R","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=R","Renee Dai","https://wiki.d-addicts.com/Renee_Dai","160","43","/images/thumb/e/e5/ReneeDai.jpg/300px-ReneeDai.jpg"
"1588815957-5150","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","N","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=N","Nathan Ngai","https://wiki.d-addicts.com/Nathan_Ngai","178","65","/images/1/1d/Nathan_Ngai.JPG"
"1588812005-704","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","L","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=L","Lo Hoi Pang","https://wiki.d-addicts.com/Lo_Hoi_Pang","169","70","/images/5/51/Lohoipang.jpg"
"1588811671-261","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","S","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=S","Stephanie Che","https://wiki.d-addicts.com/Stephanie_Che","null","null","/images/a/aa/Cyy.png"
"1588814035-3139","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","L","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=L","Lam Siu Chum","https://wiki.d-addicts.com/Lam_Siu_Chum","null","null","/images/c/cb/LamSiuChum.jpg"
"1588812120-804","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","K","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=K","Kevin Cheng","https://wiki.d-addicts.com/Kevin_Cheng","178","63","/images/2/2c/KevinCheng.jpg"
"1588816185-5366","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","L","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=L","Law Tin Chi","https://wiki.d-addicts.com/Law_Tin_Chi","null","null","/images/thumb/c/c7/Lawtinchi.jpg/180px-Lawtinchi.jpg"
"1588815633-4881","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","S","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=S","Stephen Wong","https://wiki.d-addicts.com/Stephen_Wong","182","64","/images/4/4c/StephenWong.jpg"
"1588813344-2285","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","T","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=T","Tiffany Lam","https://wiki.d-addicts.com/Tiffany_Lam","null","null","/images/5/5c/Tiffany_Lam.jpg"
"1588812888-1733","https://wiki.d-addicts.com/Category:HKArtist","HKProducer","https://wiki.d-addicts.com/Category:HKProducer","L","https://wiki.d-addicts.com/index.php?title=Category:HKProducer&from=L","Lam Chi Wah","https://wiki.d-addicts.com/Lam_Chi_Wah","null","null",""
"1588815001-4265","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","A","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=A","Annie Man","https://wiki.d-addicts.com/Annie_Man","163","45","/images/6/6c/Annie_Man.jpg"
"1588812787-1629","https://wiki.d-addicts.com/Category:HKArtist","HKProducer","https://wiki.d-addicts.com/Category:HKProducer","T","https://wiki.d-addicts.com/index.php?title=Category:HKProducer&from=T","Tsui Yu On","https://wiki.d-addicts.com/Tsui_Yu_On","null","null","/images/thumb/d/db/TsuiYuOn.jpg/300px-TsuiYuOn.jpg"
"1588815864-5067","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","P","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=P","Patrick Dunn","https://wiki.d-addicts.com/Patrick_Dunn","null","null","/images/4/4f/PatrickDunn.jpg"
"1588813999-3096","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","L","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=L","Lee Fung","https://wiki.d-addicts.com/Lee_Fung","null","null","/images/4/4f/LeeFung.jpg"
"1588815914-5110","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","N","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=N","Norman Tsui","https://wiki.d-addicts.com/Norman_Tsui","178","73","/images/9/9f/Norman_Tsui.jpg"
"1588817241-6294","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","B","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=B","Brian Burrell","https://wiki.d-addicts.com/Brian_Burrell","null","null","/images/f/f4/BrianBurrell.jpg"
"1588817047-6139","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","C","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=C","Cheung Kwok Wai","https://wiki.d-addicts.com/Cheung_Kwok_Wai","null","null","/images/thumb/5/5a/Cheungkwokwai.jpg/300px-Cheungkwokwai.jpg"
"1588816933-6046","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","C","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=C","Chow Chung","https://wiki.d-addicts.com/Chow_Chung","null","null","/images/thumb/2/23/ChowChung.JPG/190px-ChowChung.JPG"
"1588816008-5195","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","M","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=M","Michael Wong","https://wiki.d-addicts.com/Michael_Wong","null","null","/images/1/11/MichaelWong2.jpg"
"1588817398-6411","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","A","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=A","Adam Ip","https://wiki.d-addicts.com/Adam_Ip","null","null","/images/8/80/AdapIp.jpg"
"1588812336-1081","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","G","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=G","Gigi Lai","https://wiki.d-addicts.com/Gigi_Lai","165","50","/images/thumb/d/d8/GigiLai.jpg/300px-GigiLai.jpg"
"1588816158-5334","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","L","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=L","Lee Ka Ding","https://wiki.d-addicts.com/Lee_Ka_Ding","null","null","/images/thumb/6/6b/LeeKaDing.jpg/180px-LeeKaDing.jpg"
"1588813988-3081","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","L","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=L","Lee Sum Yi","https://wiki.d-addicts.com/Lee_Sum_Yi","null","null","/images/1/19/Lee_Sum_Yi.jpg"
"1588816023-5211","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","M","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=M","Michael Miu","https://wiki.d-addicts.com/Michael_Miu","180","80","/images/a/a2/MichaelMiu.jpg"
"1588817392-6407","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","A","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=A","Adrian Chau","https://wiki.d-addicts.com/Adrian_Chau","null","null","/images/e/e7/Adrian_Chau.jpg"
"1588816807-5928","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","E","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=E","Eddie Lee","https://wiki.d-addicts.com/Eddie_Lee","185","70","/images/5/5d/EddieLee.jpg"
"1588812448-1230","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","E","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=E","Edwin Siu","https://wiki.d-addicts.com/Edwin_Siu","180","68","/images/f/f6/EdwinSiu.jpg"
"1588816160-5337","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","L","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=L","Lee Hoi Sung","https://wiki.d-addicts.com/Lee_Hoi_Sung","null","null","/images/b/bf/Lee_Hoi_Sung.jpg"
"1588813942-3006","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","L","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=L","Lily Ho","https://wiki.d-addicts.com/Lily_Ho","null","null","/images/thumb/f/fe/Lily_Ho.jpg/300px-Lily_Ho.jpg"
"1588814498-3698","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","G","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=G","Gan Pui Wan","https://wiki.d-addicts.com/Gan_Pui_Wan","null","null","/images/5/5f/Gan_Pui_Kuan.jpg"
"1588813957-3029","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","L","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=L","Leung Shan","https://wiki.d-addicts.com/Leung_Shan","null","null",""
"1588813580-2553","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","R","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=R","Ruby Wong","https://wiki.d-addicts.com/Ruby_Wong","null","null","/images/0/05/Ruby_Wong.jpg"
"1588811648-223","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","T","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=T","Tang Wen Long","https://wiki.d-addicts.com/Tang_Wen_Long","178","70","/images/thumb/7/7e/Tang_Wen_Long.jpg/200px-Tang_Wen_Long.jpg"
"1588812794-1637","https://wiki.d-addicts.com/Category:HKArtist","HKProducer","https://wiki.d-addicts.com/Category:HKProducer","T","https://wiki.d-addicts.com/index.php?title=Category:HKProducer&from=T","Tommy Leung","https://wiki.d-addicts.com/Tommy_Leung","null","null","/images/thumb/a/a7/TommyLeung.jpg/300px-TommyLeung.jpg"
"1588813895-2954","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","L","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=L","Liz Kong","https://wiki.d-addicts.com/Liz_Kong","null","null","/images/1/16/Liz_Kong.jpg"
"1588814640-3853","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","C","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=C","Claire Yiu","https://wiki.d-addicts.com/Claire_Yiu","168","47","/images/thumb/f/f3/ClaireYiu.jpg/200px-ClaireYiu.jpg"
"1588812239-962","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","J","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=J","Jacky Cheung","https://wiki.d-addicts.com/Jacky_Cheung","176","64","/images/b/bd/Jacky_Cheung.jpg"
"1588815584-4831","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","T","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=T","Tang Ying Man","https://wiki.d-addicts.com/Tang_Ying_Man","null","null","/images/8/80/TangYing_Man.jpg"
"1588814016-3115","https://wiki.d-addicts.com/Category:HKArtist","HKActress","https://wiki.d-addicts.com/Category:HKActress","L","https://wiki.d-addicts.com/index.php?title=Category:HKActress&from=L","Lau Cheuk Chi","https://wiki.d-addicts.com/Lau_Cheuk_Chi","null","null",""
"1588811689-290","https://wiki.d-addicts.com/Category:HKArtist","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","S","https://wiki.d-addicts.com/index.php?title=Category:HKSinger&from=S","Sharon Chan","https://wiki.d-addicts.com/Sharon_Chan","174","50","/images/e/e3/SharonCHANheadshot.jpg"
"1588812964-1807","https://wiki.d-addicts.com/Category:HKArtist","HKProducer","https://wiki.d-addicts.com/Category:HKProducer","C","https://wiki.d-addicts.com/index.php?title=Category:HKProducer&from=C","Cheung Wa Biu","https://wiki.d-addicts.com/Cheung_Wa_Biu","null","null","/images/thumb/2/28/Cheung_Wa_Biu.jpg/300px-Cheung_Wa_Biu.jpg"
"1588816104-5280","https://wiki.d-addicts.com/Category:HKArtist","HKActor","https://wiki.d-addicts.com/Category:HKActor","L","https://wiki.d-addicts.com/index.php?title=Category:HKActor&from=L","Liu Kai Chi","https://wiki.d-addicts.com/Liu_Kai_Chi","null","null","/images/b/bb/LiuKaiChi.jpg"
